M.;BIILLY;Yann;1981-01-08;12 Rue Léon Fabre, Villeurbanne;920808319;yann.biilly@hotmail.com
Mme;BREDU;Sara;1988-04-01;10 Rue du Nord, Villeurbanne;203896476;sara.bredu@laposte.net
M.;DU;Jean-Alexandre;1983-10-06;18 Rue de la Filature, Villeurbanne;333908329;jean-alexandre.du@outlook.com
M.;AUNEN;Rafael Armando;1996-01-27;4 Boulevard Niels Bohr, Villeurbanne;309872614;rafael-armando.aunen@gmail.com
Mme;JICQUALAN;Prisca;1986-02-06;5 Rue du Caporal Morange, Villeurbanne;498289271;prisca.jicqualan@outlook.com
M.;CEMETS;Guillaume;1985-01-24;11 Impasse des Glycines, Villeurbanne;956951854;guillaume.cemets@gmail.com
M.;MIRARU;Quentin;1981-04-30;18 Rue Charles Gounod, Villeurbanne;789615119;quentin.miraru@gmail.com
M.;TRON;Yannick;1980-11-11;7 Rue Pierre Cacard, Villeurbanne;214929294;yannick.tron@hotmail.com
Mme;CESALLAS LION;Cyrille;1971-03-26;2 Rue de la Cloche, Villeurbanne;485112405;ccesallaslion4841@outlook.com
M.;NIZEY;Fabio;1995-08-28;4 Impasse Henri, Villeurbanne;778339069;fabio.nizey@free.fr
M.;DORAUSSEN;Eric;1989-12-07;11 Rue Edison, Villeurbanne;836029178;edoraussen@yahoo.com
Mme;CIEFFORD;Noora;1980-02-12;5 Rue du Capitaine Ferber, Villeurbanne;359109119;noora.ciefford@gmail.com
M.;GUALLOU;Amine;1975-04-22;5 Rue du Docteur Rollet, Villeurbanne;370574705;amine.guallou@laposte.net
Mme;BOUCHICOT;Nataly;1994-09-13;7 Rue Alexandre Ribot, Villeurbanne;478518214;nbouchicot2412@gmail.com
M.;SENTOAGI MOURA;Tomas;1992-02-21;16 Boulevard de la Bataille de Stalingrad, Villeurbanne;311256819;tsentoagimoura1312@free.fr
M.;SOUZIT;Jean-Alexandre;1989-10-02;17 Rue Marie Antoinette, Villeurbanne;153134671;jean-alexandre.souzit@free.fr
Mme;BEUZIR;Ida;1977-02-25;17 Rue Branly, Villeurbanne;587755185;ibeuzir3139@hotmail.com
Mme;DINEDAO GALVIS;Juliette;1990-06-27;5 Impasse Comby, Villeurbanne;478287940;jdinedaogalvis9145@laposte.net
M.;PAHIJAC;Clément;1990-08-30;10 Allée des Enfants, Villeurbanne;982219147;clement.pahijac@yahoo.com
M.;VELADOER;Felix;1985-12-06;20 Rue Paul Gojon, Villeurbanne;759344616;felix.veladoer@yahoo.com
M.;PEGNIT;Baptiste;1993-09-22;18 Rue Pierre Cacard, Villeurbanne;279969811;bpegnit5541@outlook.com
M.;LOCEONTRE;Damien;1996-05-30;9 Boulevard Niels Bohr, Villeurbanne;669418898;damien.loceontre@yahoo.com
M.;GEOCHON;Loïc;1991-09-07;2 Allée du Parc du Centre, Villeurbanne;532537199;lgeochon9813@yahoo.com
M.;DEIN;Florent;1985-03-10;14 Impasse Amblard, Villeurbanne;616708935;fdein3598@hotmail.com
M.;TRZISNOEWSKI;Fabrice;1979-06-27;17 Avenue Monin, Villeurbanne;748746151;ftrzisnoewski118@free.fr
Mme;MUGANO;Céline;1993-01-23;7 Avenue Roger Salengro, Villeurbanne;431436169;cmugano4860@free.fr
M.;CHAVOLAER;Christophe;1996-12-23;14 Rue François Mole, Villeurbanne;218502915;christophe.chavolaer@outlook.com
M.;IMAR;Grégory;1991-12-28;13 Rue Greuze, Villeurbanne;377603756;gimar4581@hotmail.com
M.;SCHIFFET;Mohamed;1975-04-16;11 Rue Docteur Frappaz, Villeurbanne;563803132;mohamed.schiffet@gmail.com
M.;ROCO REGA;Omar;1986-04-04;7 Rue des Barottieres, Villeurbanne;120153796;omar.roco-rega@yahoo.com
M.;SEYNAC;Romain;1976-01-19;10 Rue Anatole France, Villeurbanne;970752708;rseynac@free.fr
Mme;BIUTALAB;Yifei;1991-11-10;6 Rue de la Liberté, Villeurbanne;720613004;yifei.biutalab@yahoo.com
Mme;MEALLAT;Hanae;1986-08-09;15 Rue Baudin, Villeurbanne;115148131;hanae.meallat@laposte.net
M.;DUMENT;Naby Daouda;1996-07-01;4 Rue Gérard Maire, Villeurbanne;156198061;naby-daouda.dument@gmail.com
Mme;SCHOFFAT;Ghislaine;1970-08-15;16 Impasse des Moineaux, Villeurbanne;378966291;ghislaine.schoffat@yahoo.com
M.;GORCIA GARCIA;Lieven;1979-11-15;2 Rue Frédéric Fays, Villeurbanne;925052731;lieven.gorcia-garcia@hotmail.com
M.;LIBRUN;Jérôme;1988-09-11;4 Rue Alfred Brinon, Villeurbanne;636043452;jlibrun2474@hotmail.com
M.;HALESBEUX;Benoit;1978-05-03;2 Rue Berthelot, Villeurbanne;956996274;bhalesbeux@hotmail.com
M.;GEROLDO ISCOBAR;Antoine;1976-01-19;1 Allée des Enfants, Villeurbanne;868147806;ageroldoiscobar@hotmail.com
M.;GOSPAR NEGUIERA;Brice;1995-05-05;8 Impasse Édouard Aynard, Villeurbanne;822569655;bgosparneguiera9420@free.fr
M.;JENSSAN;Michaël;1991-11-17;20 Rue Pierre Voyant, Villeurbanne;864909619;michael.jenssan@yahoo.com
M.;THIRME;Julien;1983-10-13;16 Rue de l'Amitie, Villeurbanne;513253103;julien.thirme@outlook.com
M.;DENG;Thomas;1990-11-21;6 Rue Joseph Gillet, Villeurbanne;322848172;thomas.deng@hotmail.com
M.;MUNTIINU;Benoît;1996-12-22;16 Impasse Henri, Villeurbanne;420532840;bmuntiinu1856@yahoo.com
M.;CAA;Yang;1997-11-24;10 Avenue du Commandant l'Herminier, Villeurbanne;272854866;yang.caa@gmail.com
M.;MIRTONS;Maximilian;1980-07-14;12 Rue du Luizet, Villeurbanne;127183272;maximilian.mirtons@gmail.com
M.;FELNY;Naby Daouda;1981-09-05;1 Rue Pierre Bressat, Villeurbanne;548228731;nfelny@free.fr
M.;BAN REHMA;Pierre-Yves;1978-11-14;4 Avenue Marcel Cerdan, Villeurbanne;256917891;pierre-yves.ban-rehma@free.fr
M.;LAZE;Adrien;1985-02-08;13 Rue du Maréchal Foch, Villeurbanne;838580123;adrien.laze@free.fr
M.;BARGHENI;Matthieu;1980-04-12;17 Rue de la Fraternite, Villeurbanne;722959769;mbargheni3791@gmail.com
M.;IL MOAREUFO;Lyes;1984-12-14;15 Avenue Roberto Rossellini, Villeurbanne;771671206;lilmoareufo7778@outlook.com
M.;GABY;Vlad;1992-02-04;15 Place Marengo, Villeurbanne;209147464;vgaby3075@free.fr
M.;BIRTON;Tanguy;1996-05-11;17 Place Jules Grandclement, Villeurbanne;429399157;tbirton2832@free.fr
M.;MARRAKCHA;Andréi;1992-08-13;12 Rue Magenta, Villeurbanne;724910578;amarrakcha8777@laposte.net
M.;DUDIUIT;Florian;1981-04-30;18 Impasse Amblard, Villeurbanne;269504681;florian.dudiuit@laposte.net
M.;MORY DE MINTIGNY;Vincent;1971-01-04;6 Rue Bonnet, Villeurbanne;798987830;vincent.mory-de-mintigny@free.fr
M.;TAUREINO;Ion;1982-05-19;14 Rue Lakanal, Villeurbanne;290370935;ion.taureino@hotmail.com
M.;DUFFY-CIASSIRD;Stéphane;1979-06-26;11 Rue Delornage, Villeurbanne;759449211;stephane.duffy-ciassird@gmail.com
M.;ORDEM;Ghali;1981-06-25;8 Rue des Acacias, Villeurbanne;304400217;ghali.ordem@hotmail.com
M.;MPAMBO BINI;Sébastien;1988-07-30;2 Rue de Pierrefrite, Villeurbanne;823381807;sebastien.mpambo-bini@outlook.com
M.;DIAN;Yoann;1983-04-28;15 Rue Bouchet, Villeurbanne;719439121;ydian4545@gmail.com
M.;WASTPHIL;Wissal;1979-09-13;4 Rue Jean Zuber, Villeurbanne;810237937;wwastphil9145@gmail.com
M.;GRONDAS;Cédric;1986-05-10;2 Rue Decomberousse, Villeurbanne;267426012;cedric.grondas@outlook.com
Mme;OBADII;Yaelle;1973-08-15;5 Allée Henri Georges Clouzot, Villeurbanne;647380386;yaelle.obadii@hotmail.com
M.;BONBEUZID;Vincent;1987-04-04;1 Avenue Monin, Villeurbanne;652484911;vincent.bonbeuzid@hotmail.com
M.;MIGANA MARA;Guillaume;1990-12-18;14 Impasse Bourgchanin, Villeurbanne;450962866;gmiganamara@yahoo.com
M.;CHIN;Fabio;1989-02-05;7 Avenue Roger Salengro, Villeurbanne;297676545;fabio.chin@outlook.com
M.;PIYRIRD;Billy;1992-06-28;5 Avenue Antoine Dutrievoz, Villeurbanne;380480986;bpiyrird@hotmail.com
M.;LOU;Flavien;1972-03-09;9 Rue François Gillet, Villeurbanne;437340532;flavien.lou@yahoo.com
M.;ZHEU;Vincent;1994-12-13;14 Rue Lakanal, Villeurbanne;966972380;vincent.zheu@outlook.com
Mme;BASSAY;Samarth;1984-08-13;11 Rue Antoine Primat, Villeurbanne;254482137;sbassay210@gmail.com
M.;QUEEREZ;Adrien;1983-08-14;19 Rue Rouget de Lisle, Villeurbanne;771403127;adrien.queerez@outlook.com
M.;DO LI TIRRE DIAZ;Charles;1992-05-18;10 Rue de Venise, Villeurbanne;883079826;cdolitirrediaz@yahoo.com
Mme;BOUGAERD;Dounia;1993-02-10;20 Cours Docteur Jean Damidot, Villeurbanne;138108616;dounia.bougaerd@gmail.com
Mme;ILELJ;Prisca;1976-09-19;8 Rue Baudelaire, Villeurbanne;238737133;pilelj6599@hotmail.com
M.;LOGER;Cristian;1986-12-11;1 Rue des Antonins, Villeurbanne;983044841;cristian.loger@laposte.net
M.;CHEIUO;Loïc;1995-05-12;16 Rue Douaumont, Villeurbanne;764824145;loic.cheiuo@gmail.com
M.;BENNOT;Yvan;1980-01-20;10 Rue de la Ligne de l'Est, Villeurbanne;214727255;yvan.bennot@outlook.com
M.;BENNET;Oscar;1991-04-24;9 Rue du Capitaine Ferber, Villeurbanne;955009054;oscar.bennet@free.fr
Mme;LE;Anja;1977-03-30;4 Avenue Roger Salengro, Villeurbanne;853137057;anja.le@free.fr
M.;MONEN;Yannick;1984-04-18;18 Rue Henri Rolland, Villeurbanne;852619874;yannick.monen@laposte.net
M.;OL MIAROUFO;Stéphane;1996-10-09;16 Rue Louis Bocquet, Villeurbanne;739619594;solmiaroufo3865@hotmail.com
M.;OGBANGBE;Pierre;1979-10-20;16 Rue Pierre Voyant, Villeurbanne;300420741;pogbangbe@outlook.com
M.;LIUROT;Juan Diego;1990-03-10;16 Rue Frédéric Passy, Villeurbanne;305613967;jliurot@hotmail.com
M.;GINKON;Vincent;1993-08-15;6 Place des Maisons Neuves, Villeurbanne;201542888;vginkon@hotmail.com
Mme;GINZALOZ CASTELO;Nor;1991-02-21;20 Rue de Turin, Villeurbanne;531825015;nor.ginzaloz-castelo@gmail.com
M.;CUMON;Jérémy;1995-11-30;3 Rue de l'Égalité, Villeurbanne;430639071;jeremy.cumon@laposte.net
M.;MAGUIT;Alexandru;1988-06-28;18 Avenue Roger Salengro, Villeurbanne;599923045;alexandru.maguit@hotmail.com
M.;SMIJKIL;Nicolas;1992-05-02;1 Boulevard du 11 Novembre 1918, Villeurbanne;948843291;nsmijkil1775@free.fr
M.;PRÜPPOR;David;1997-10-25;1 Rue Marguerite, Villeurbanne;570997857;david.pruppor@gmail.com
M.;BLACHO;Arnaud;1984-02-10;20 Rue de Mulhouse, Villeurbanne;646115380;arnaud.blacho@yahoo.com
M.;DAS SINTOS OLAVEIRA;Kevin;1985-03-13;6 Rue Louis Mille, Villeurbanne;600002075;kevin.das-sintos-olaveira@hotmail.com
M.;DO VERDELHON DES MALLES;Philipp;1994-04-23;11 Rue de l'Epi de Ble, Villeurbanne;990371670;philipp.do-verdelhon-des-malles@gmail.com
Mme;CHAMBEN;Ghizlane;1994-03-17;8 Rue Prisca, Villeurbanne;421046172;gchamben704@free.fr
Mme;MIETA;Zakaria;1970-06-02;18 Rue de la Doua, Villeurbanne;611655116;zakaria.mieta@laposte.net
M.;RIVERDY;Romaric;1987-11-02;14 Rue Gabriel Peri, Villeurbanne;325697819;rriverdy@yahoo.com
M.;BLAQUIORE;Etienne;1984-02-19;15 Rue Charles Gounod, Villeurbanne;449799754;eblaquiore6892@laposte.net
M.;HUONG;Adrian Alejandro;1988-01-06;13 Rue Jean Bertin, Villeurbanne;298347465;adrian-alejandro.huong@yahoo.com
M.;BONGAETXEO ORIONDO;Grégory;1987-06-07;11 Rue de la Cloche, Villeurbanne;332665451;gregory.bongaetxeo-oriondo@gmail.com
M.;MICHABERT;Othman;1979-06-04;18 Avenue du Général Leclerc, Villeurbanne;337602851;omichabert@free.fr
M.;LE;Lucas;1977-08-15;13 Rue de la Prairie, Villeurbanne;251831904;lle7900@outlook.com
M.;SEDRY;Stanislaw;1996-05-04;18 Rue Marcel Doret, Villeurbanne;390950517;stanislaw.sedry@free.fr
M.;IGUEL FIRRER;Berrenur;1996-09-27;8 Rue Guillotte, Villeurbanne;837614647;biguelfirrer1486@gmail.com
M.;UNTIRBERGER;Askarbek;1989-05-20;10 Rue de la Sainte Famille, Villeurbanne;395883450;askarbek.untirberger@gmail.com
M.;TAURNAAR;Etienne;1990-09-23;19 Rue Charlie Chaplin, Villeurbanne;528592368;etaurnaar2340@free.fr
Mme;KOÇOK;Malin Johanna;1985-02-03;18 Rue de la Marne, Villeurbanne;400517826;malin-johanna.kocok@laposte.net
M.;OUTRIBON;Archit;1993-11-09;9 Rue Mansard, Villeurbanne;470279987;archit.outribon@outlook.com
Mme;CERANSAC;Liisa Maria;1975-08-09;2 Rue Octavie, Villeurbanne;543757146;liisa-maria.ceransac@laposte.net
M.;OL MNEBHE;Jordan;1985-05-28;2 Rue Louis Becker, Villeurbanne;458808276;jordan.ol-mnebhe@yahoo.com
Mme;BIURGAOIS;Lourdes;1974-11-10;11 Impasse Richard, Villeurbanne;399149427;lourdes.biurgaois@hotmail.com
Mme;CHONA-MENG-HAME;Eva;1979-01-21;6 Rue Louis Maynard, Villeurbanne;209026740;eva.chona-meng-hame@gmail.com
Mme;L'HANEFF;Camille;1981-05-03;13 Rue de la Prevoyance, Villeurbanne;664130096;camille.l'haneff@laposte.net
M.;CALARA CORTES;Quentin;1986-08-02;9 Rue de Mulhouse, Villeurbanne;658303337;quentin.calara-cortes@yahoo.com
M.;BOUCHOT;Thai Hoang;1996-12-28;8 Rue Cyprian, Villeurbanne;721173882;tbouchot9432@hotmail.com
Mme;BESITELLA;Cyrille;1970-03-14;20 Rue Georges Courteline, Villeurbanne;983988492;cyrille.besitella@outlook.com
M.;ILDH;Ali;1995-09-09;12 Rue Francis Chirat, Villeurbanne;991062077;aildh2923@yahoo.com
M.;SAARFECK;Cédric;1983-05-27;18 Rue Valentin Hauy, Villeurbanne;467862698;cedric.saarfeck@yahoo.com
M.;EGIOR;Thibaud;1995-04-13;9 Rue Jean Baptiste Durand, Villeurbanne;605332782;thibaud.egior@yahoo.com
Mme;BUISSAN;Chahinez;1977-09-04;9 Rue Paul Pechoux, Villeurbanne;597016498;cbuissan@gmail.com
M.;RUTTNIR;Corentin;1982-10-24;12 Rue de Pierrefrite, Villeurbanne;774927311;corentin.ruttnir@gmail.com
M.;SIULORD;Xavier;1983-08-06;2 Rue de la Jeunesse, Villeurbanne;633869254;xavier.siulord@laposte.net
M.;MORTON;Yann;1997-10-01;9 Rue Paul Cambon, Villeurbanne;709335674;ymorton6384@yahoo.com
Mme;REDIARE;Ericka;1977-01-30;7 Rue Baudin, Villeurbanne;348434977;erediare@free.fr
Mme;TUDASA;Elodie;1983-02-23;18 Rue Mimi Pinson, Villeurbanne;871030470;etudasa5107@laposte.net
M.;BORRY;Giuseppe;1977-05-12;13 Rue Christian de Wett, Villeurbanne;774955819;giuseppe.borry@yahoo.com
M.;LEHSONI;Nicolas;1988-03-01;17 Rue Deauville, Villeurbanne;959900352;nicolas.lehsoni@laposte.net
M.;PRÜPPAR;Paulo;1985-09-04;2 Impasse du Boucheret, Villeurbanne;251478375;ppruppar@gmail.com
M.;YONG;Michaël;1986-08-23;13 Rue de l'Égalité, Villeurbanne;753735876;myong3924@free.fr
Mme;MORTONOZ HERNANDEZ;Saâd;1976-07-15;15 Rue Pierre Louis Bernaix, Villeurbanne;455882642;saad.mortonoz-hernandez@hotmail.com
Mme;LOBAT;Caroline;1987-01-09;3 Rue Bonnet, Villeurbanne;854222956;caroline.lobat@gmail.com
M.;FIRNIO;Alberto;1991-09-03;15 Rue Baudin, Villeurbanne;986592522;afirnio6333@yahoo.com
M.;MIYFFRET;Sébastien;1988-12-30;17 Boulevard Eugene Reguillon, Villeurbanne;962513627;smiyffret4749@yahoo.com
Mme;MAROIN;Helena;1984-09-23;7 Avenue Monin, Villeurbanne;437843124;helena.maroin@outlook.com
M.;HOSNAS;Sylvain;1983-04-16;9 Rue Jules Guesde, Villeurbanne;770055060;shosnas@free.fr
M.;DUBAURG;Jeroen;1971-03-05;18 Rue Francis de Pressense, Villeurbanne;923988806;jdubaurg@outlook.com
M.;IOT-AOUDIA;Thanh;1996-07-12;15 Rue du Professeur Émile Bouvier, Villeurbanne;488211087;tiot-aoudia@free.fr
M.;COTTAN;Stefano;1983-12-22;1 Rue François Gillet, Villeurbanne;795716084;scottan5588@laposte.net
M.;MERALOS JIMENEZ;Cédric;1983-01-16;11 Rue Général Dayan, Villeurbanne;510036003;cmeralosjimenez998@outlook.com
M.;AUGENOA FERNANDEZ;Nicolas;1983-11-03;5 Rue Poizat, Villeurbanne;172819872;nicolas.augenoa-fernandez@gmail.com
M.;BINDRISS;Imane;1990-11-28;8 Rue Mauvert, Villeurbanne;691879550;ibindriss4245@gmail.com
M.;GAAGER;Wael;1984-03-17;16 Impasse des Tilleuls, Villeurbanne;928714459;wael.gaager@yahoo.com
M.;APAROCII;Timothée;1993-09-22;8 Rue Jean Zuber, Villeurbanne;288157240;taparocii9763@laposte.net
M.;MOSSENA;Damien;1987-04-23;16 Place des Allobroges, Villeurbanne;946332253;dmossena8702@outlook.com
M.;DA BELLOBRE;Guillaume;1987-02-06;14 Place des Allobroges, Villeurbanne;175271345;guillaume.da-bellobre@hotmail.com
M.;HLEVACIK;Paul;1992-11-17;11 Rue du Docteur Rollet, Villeurbanne;735997484;phlevacik@laposte.net
M.;JIINNAT;Vincent;1976-01-10;10 Rue Marcel Dutartre, Villeurbanne;110434957;vincent.jiinnat@yahoo.com
Mme;BAURJADA;Emilie;1975-06-14;4 Rue Marcel Dutartre, Villeurbanne;990332158;ebaurjada1268@gmail.com
M.;RARHAYE;Damien;1993-02-11;18 Avenue Roberto Rossellini, Villeurbanne;628324686;drarhaye6070@outlook.com
Mme;PERASCHOV;Raluca;1983-09-02;20 Rue de la Cloche, Villeurbanne;824284917;rperaschov5759@free.fr
M.;ILSHANBAYEV;Aurélien;1978-05-25;19 Place Albert Thomas, Villeurbanne;427501470;aurelien.ilshanbayev@yahoo.com
M.;NIYROT;Olivier;1970-07-19;19 Rue Eugene Pottier, Villeurbanne;629971241;oniyrot562@yahoo.com
Mme;BLOQUEERE;Pauline;1983-09-02;7 Cours Docteur Jean Damidot, Villeurbanne;389988409;pbloqueere@free.fr
Mme;GRINET;Beatriz Esmeralda;1987-03-03;11 Rue Bellecombe, Villeurbanne;274140087;bgrinet267@hotmail.com
M.;MACHABART;Quentin;1994-06-25;4 Rue Charlie Chaplin, Villeurbanne;600288439;qmachabart@laposte.net
Mme;GUTAARREZ ARTEGE;Olivia;1984-03-16;1 Avenue Condorcet, Villeurbanne;300132228;olivia.gutaarrez-artege@outlook.com
M.;CAZARLA;Fabrice;1985-01-13;13 Place des Maisons Neuves, Villeurbanne;453691527;fabrice.cazarla@outlook.com
M.;CIQUOT;Sergiu;1985-03-13;20 Impasse Baconnier, Villeurbanne;617870568;sciquot@hotmail.com
Mme;LO BERRE;Souad;1977-11-03;10 Impasse Million, Villeurbanne;131129950;sloberre4669@gmail.com
M.;FITAO MINIO;Robert;1983-08-06;2 Rue Greuze, Villeurbanne;885229374;robert.fitao-minio@yahoo.com
M.;HIRNOY;Théo;1975-09-05;3 Rue Viret, Villeurbanne;322874789;theo.hirnoy@outlook.com
M.;BEAVIN;Edouard;1994-08-01;1 Rue Léon Blum, Villeurbanne;115258892;edouard.beavin@free.fr
M.;GIRTU;Julien;1971-10-09;13 Rue Lancon, Villeurbanne;951497239;jgirtu@laposte.net
M.;GOUDEN;Leonardo;1984-03-18;4 Rue Marguerite, Villeurbanne;195131533;leonardo.gouden@yahoo.com
M.;LIVEUGLE;Jean-Etienne;1978-02-21;2 Place Jules Grandclement, Villeurbanne;386492955;jean-etienne.liveugle@hotmail.com
M.;BACCENNAIR;Alexis;1991-05-27;13 Rue René Prolongee, Villeurbanne;283053601;alexis.baccennair@laposte.net
Mme;JIB;Adnane;1989-09-28;1 Avenue de Bel Air, Villeurbanne;381477875;adnane.jib@free.fr
Mme;AL MANSOURE;Estelle;1988-12-13;3 Rue des Muriers, Villeurbanne;249683040;ealmansoure5701@hotmail.com
M.;TREVINA;Jean-François;1978-10-19;10 Impasse des Moineaux, Villeurbanne;406908744;jean-francois.trevina@outlook.com
Mme;VOLLENUEVA GANZALEZ;Oana-Maria;1986-11-26;13 Rue des Antonins, Villeurbanne;197188046;oana-maria.vollenueva-ganzalez@laposte.net
M.;FOLLMANN;Simon;1990-04-20;20 Rue Louis Mille, Villeurbanne;804522087;simon.follmann@outlook.com
M.;EDROAN;Guillaume;1977-10-13;19 Impasse Chatigny, Villeurbanne;437605784;gedroan@free.fr
M.;EBID;Corentin;1976-06-19;6 Cours Tolstoi, Villeurbanne;659029367;cebid4124@laposte.net
M.;RAESGI FERREIRO;Yi Ming;1989-05-23;4 Rue Gérard Maire, Villeurbanne;389747975;yi-ming.raesgi-ferreiro@hotmail.com
M.;LE;Julien;1975-07-20;17 Impasse Pellet, Villeurbanne;734983703;jle@hotmail.com
M.;WISTPHAL;Thibaud;1979-03-09;15 Avenue Marc Sangnier, Villeurbanne;877040986;twistphal@yahoo.com
M.;LITT;Raphaël;1997-07-07;18 Rue de Bel Air, Villeurbanne;755527086;rlitt6371@hotmail.com
M.;DESSINVILLI;Arthur;1975-03-05;9 Rue du Luxembourg, Villeurbanne;367778145;arthur.dessinvilli@gmail.com
M.;FAULQUIIR;Chao;1995-08-28;8 Rue Frédéric Fays, Villeurbanne;237237201;cfaulquiir5091@yahoo.com
Mme;SOMENNET;Agnieszka;1978-05-20;16 Rue Marcel Dutartre, Villeurbanne;618844948;asomennet@laposte.net
M.;ROSENDE MOTTEALI;Benjamin;1990-12-29;19 Impasse des Tilleuls, Villeurbanne;898154591;brosendemotteali5562@laposte.net
M.;OL MIUIHODINE;Julien;1971-09-12;7 Avenue Marcel Cerdan, Villeurbanne;842917125;julien.ol-miuihodine@hotmail.com
M.;RAVIL;Franco Josué;1990-01-07;14 Rue Rhonat, Villeurbanne;925849390;fravil@laposte.net
M.;BUCH;Faycal;1991-04-10;1 Rue de la Solidarite, Villeurbanne;376972861;faycal.buch@yahoo.com
Mme;BERBIT;Sara;1986-06-21;13 Rue du Maréchal Foch, Villeurbanne;724065657;sberbit@yahoo.com
M.;THOUNAY;Yoann;1973-11-05;18 Rue de Milan, Villeurbanne;113931450;yoann.thounay@outlook.com
M.;SEUMEALLIN;Chongguang;1983-11-19;19 Rue Camille Koechlin, Villeurbanne;919133655;chongguang.seumeallin@hotmail.com
M.;BANNIFFI-MOITY;Julien;1978-05-19;7 Rue Clos Poncet, Villeurbanne;809632933;jbanniffi-moity@gmail.com
M.;NOFKHA;Yvan;1982-11-07;12 Boulevard du 11 Novembre 1918, Villeurbanne;495008146;yvan.nofkha@outlook.com
M.;CIMPOURCY;Faycal;1985-01-09;3 Rue Bonneterre, Villeurbanne;388339067;fcimpourcy8823@gmail.com
M.;CIRIE;Pascal;1995-06-25;9 Rue Paul Pechoux, Villeurbanne;795035242;pascal.cirie@free.fr
M.;LOTT;Édouard;1985-03-04;4 Avenue Marcel Cerdan, Villeurbanne;214884314;edouard.lott@laposte.net
M.;SONCHOZ;Julien;1987-05-03;2 Rue Gustave Chamboeuf, Villeurbanne;631754313;jsonchoz@outlook.com
M.;CANQUELAAN;Arnaud;1981-05-27;13 Rue du Maréchal Foch, Villeurbanne;361542719;acanquelaan@hotmail.com
M.;LOVY;Samuel;1983-10-11;9 Allée des Enfants, Villeurbanne;426018102;slovy6465@yahoo.com
Mme;IUTROBON;Charline;1996-12-20;16 Rue Geoffray, Villeurbanne;569912416;charline.iutrobon@hotmail.com
Mme;ZEKI;Haykel;1973-09-16;10 Rue des Lauriers, Villeurbanne;377556896;hzeki2508@free.fr
M.;IBADIA;Loïc;1993-07-21;17 Rue Lancon, Villeurbanne;558583108;libadia8131@yahoo.com
M.;ACILLO;Marc;1983-08-05;17 Avenue Condorcet, Villeurbanne;838137259;marc.acillo@hotmail.com
M.;BERALLA;Stéphane;1991-09-13;1 Rue Jean Baptiste Clement, Villeurbanne;695590661;sberalla2942@laposte.net
M.;YIPDEEU;Quentin;1994-11-18;18 Rue Bouchet, Villeurbanne;331717483;qyipdeeu3946@hotmail.com
M.;RIMEGNINO;Khalil;1995-08-06;10 Rue Faillebin, Villeurbanne;517056302;krimegnino@hotmail.com
M.;TULIUP;Pierre-François;1978-07-09;10 Rue Branly, Villeurbanne;580589861;ptuliup5329@hotmail.com
M.;NEHEL;Michaël;1995-01-17;8 Rue Burais, Villeurbanne;855441470;michael.nehel@yahoo.com
M.;GABILDA;Criti;1990-07-01;18 Rue de la Cooperative, Villeurbanne;293503085;cgabilda2970@gmail.com
Mme;CLOCHAR;Eléonore;1985-06-24;5 Rue Branly, Villeurbanne;673073109;eclochar@laposte.net
M.;SVORIVSKY;Moncef;1975-05-21;20 Rue de la Solidarite, Villeurbanne;822409457;msvorivsky@hotmail.com
M.;EBAENOU;Sylvain;1994-10-01;2 Rue Louis Malle, Villeurbanne;905102869;sebaenou@outlook.com
Mme;TCHOUMOKOVA;Souad;1985-09-06;11 Rue de la Doua, Villeurbanne;187043658;souad.tchoumokova@gmail.com
M.;MILLADA QUONTANA;Jacques;1981-06-17;5 Rue Léon Fabre, Villeurbanne;202655088;jmilladaquontana2500@hotmail.com
M.;OBADEA;Félicien;1971-11-26;3 Rue du Canada, Villeurbanne;237870738;felicien.obadea@hotmail.com
Mme;BARNERD;Charlotte;1985-09-15;19 Place des Maisons Neuves, Villeurbanne;850964230;cbarnerd612@yahoo.com
Mme;MIRIC;Jessica;1983-12-10;13 Rue Hector Berlioz, Villeurbanne;232539272;jmiric362@hotmail.com
M.;MARACHAL;Jean;1982-04-04;14 Rue Anatole France, Villeurbanne;727603851;jean.marachal@hotmail.com
M.;DUGUA;Houcem;1972-01-17;3 Rue Victor Basch, Villeurbanne;846586417;hdugua6238@hotmail.com
Mme;ALTOR;Lan;1983-04-22;1 Rue du Roulet, Villeurbanne;161955449;laltor@laposte.net
M.;BEEUVAOS;Henrique;1989-08-07;1 Rue de la Ligne de l'Est, Villeurbanne;197343414;henrique.beeuvaos@laposte.net
M.;HIPEAK;François;1994-06-26;7 Rue Colin, Villeurbanne;424904979;fhipeak@free.fr
Mme;KNOUER;Sarah;1986-04-19;14 Rue Lazare Drut, Villeurbanne;119532486;sknouer1758@gmail.com
M.;GERCEA LIMON;Cédric;1974-05-17;8 Rue Léon Blum, Villeurbanne;588343668;cedric.gercea-limon@yahoo.com
M.;TELLINOERE;Sven;1972-08-11;4 Rue du Port, Villeurbanne;115692455;sven.tellinoere@laposte.net
M.;HIU;Nicolas;1980-08-10;6 Rue de Bel Air, Villeurbanne;968590790;nhiu8202@free.fr
M.;XHOMBULLA;Mathieu;1971-08-13;6 Allée des Cèdres, Villeurbanne;840663607;mathieu.xhombulla@hotmail.com
M.;FALICES;Radu;1981-03-12;6 Boulevard Niels Bohr, Villeurbanne;800515073;radu.falices@yahoo.com
